Warehouse_ID,Warehouse_Location,Product_ID,Initial_Inventory,Remaining_Inventory,Date
W008,Bhubaneswar,P003,187545,187545,09-06-2023
W009,Patna,P003,180197,179655,09-06-2023
W007,Kolkata,P004,182837,182837,09-06-2023
W008,Bhubaneswar,P004,173925,173925,09-06-2023
W009,Patna,P004,178865,178653,09-06-2023
W007,Kolkata,P005,192552,192552,09-06-2023
W008,Bhubaneswar,P005,179193,178928,09-06-2023
W009,Patna,P005,181692,181217,09-06-2023
W007,Kolkata,P006,191295,191295,09-06-2023
W008,Bhubaneswar,P006,182643,181886,09-06-2023
W009,Patna,P006,187100,187100,09-06-2023
W007,Kolkata,P001,190445,190445,10-06-2023
W008,Bhubaneswar,P001,187434,187183,10-06-2023
W009,Patna,P001,175624,175624,10-06-2023
W007,Kolkata,P002,188132,188132,10-06-2023
W008,Bhubaneswar,P002,184332,183840,10-06-2023
W009,Patna,P002,186655,186110,10-06-2023
W007,Kolkata,P003,190193,189985,10-06-2023
W008,Bhubaneswar,P003,189184,189184,10-06-2023
W009,Patna,P003,181294,181070,10-06-2023
W007,Kolkata,P004,184277,183525,10-06-2023
W008,Bhubaneswar,P004,175364,175106,10-06-2023
W009,Patna,P004,180092,179816,10-06-2023
W007,Kolkata,P005,193560,193079,10-06-2023
W008,Bhubaneswar,P005,179936,179454,10-06-2023
W009,Patna,P005,182224,181930,10-06-2023
W007,Kolkata,P006,192924,192924,10-06-2023
W008,Bhubaneswar,P006,183515,183515,10-06-2023
W009,Patna,P006,188728,187938,10-06-2023
W007,Kolkata,P001,191922,191922,11-06-2023
W008,Bhubaneswar,P001,188660,188660,11-06-2023
W009,Patna,P001,177101,176366,11-06-2023
W007,Kolkata,P002,189565,189067,11-06-2023
W008,Bhubaneswar,P002,185273,184833,11-06-2023
W009,Patna,P002,187542,186744,11-06-2023
W007,Kolkata,P003,191078,190813,11-06-2023
W008,Bhubaneswar,P003,190277,189806,11-06-2023
W009,Patna,P003,182163,181684,11-06-2023
W007,Kolkata,P004,184664,183955,11-06-2023
W008,Bhubaneswar,P004,176245,175983,11-06-2023
W009,Patna,P004,180955,180955,11-06-2023
W007,Kolkata,P005,194383,194383,11-06-2023
W008,Bhubaneswar,P005,180758,180758,11-06-2023
W009,Patna,P005,183234,182935,11-06-2023
W007,Kolkata,P006,194022,193619,11-06-2023
W008,Bhubaneswar,P006,184612,184108,11-06-2023
W009,Patna,P006,189035,189035,11-06-2023
W007,Kolkata,P001,193144,193144,12-06-2023
W008,Bhubaneswar,P001,189882,189882,12-06-2023
W009,Patna,P001,177588,177353,12-06-2023
W007,Kolkata,P002,190607,190359,12-06-2023
W008,Bhubaneswar,P002,186373,186373,12-06-2023
W009,Patna,P002,188284,187729,12-06-2023
W007,Kolkata,P003,192127,191870,12-06-2023
W008,Bhubaneswar,P003,191120,191120,12-06-2023
W009,Patna,P003,182998,182422,12-06-2023
W007,Kolkata,P004,185137,184874,12-06-2023
W008,Bhubaneswar,P004,177165,176656,12-06-2023
W009,Patna,P004,182137,181879,12-06-2023
W007,Kolkata,P005,195961,195446,12-06-2023
W008,Bhubaneswar,P005,182336,182070,12-06-2023
W009,Patna,P005,184513,183964,12-06-2023
W007,Kolkata,P006,195060,194799,12-06-2023
W008,Bhubaneswar,P006,185548,185324,12-06-2023
W009,Patna,P006,190475,190218,12-06-2023
W007,Kolkata,P001,194644,194644,13-06-2023
W008,Bhubaneswar,P001,191382,190892,13-06-2023
W009,Patna,P001,178852,178590,13-06-2023
W007,Kolkata,P002,191416,191416,13-06-2023
W008,Bhubaneswar,P002,187429,186960,13-06-2023
W009,Patna,P002,188785,188531,13-06-2023
W007,Kolkata,P003,193233,193233,13-06-2023
W008,Bhubaneswar,P003,192482,192264,13-06-2023
W009,Patna,P003,183784,183297,13-06-2023
W007,Kolkata,P004,185951,185706,13-06-2023
W008,Bhubaneswar,P004,177732,177273,13-06-2023
W009,Patna,P004,182955,182207,13-06-2023
W007,Kolkata,P005,196480,196249,13-06-2023
W008,Bhubaneswar,P005,183104,182561,13-06-2023
W009,Patna,P005,184998,184736,13-06-2023
W007,Kolkata,P006,196057,195813,13-06-2023
W008,Bhubaneswar,P006,186582,186331,13-06-2023
W009,Patna,P006,191476,191476,13-06-2023
W007,Kolkata,P001,196032,195792,14-06-2023
W008,Bhubaneswar,P001,192279,192026,14-06-2023
W009,Patna,P001,179977,179499,14-06-2023
W007,Kolkata,P002,192632,192632,14-06-2023
W008,Bhubaneswar,P002,188176,187877,14-06-2023
W009,Patna,P002,189746,189263,14-06-2023
W007,Kolkata,P003,194336,194056,14-06-2023
W008,Bhubaneswar,P003,193367,193067,14-06-2023
W009,Patna,P003,184400,184199,14-06-2023
W007,Kolkata,P004,187247,186953,14-06-2023
W008,Bhubaneswar,P004,178814,178566,14-06-2023
W009,Patna,P004,183747,183536,14-06-2023
W007,Kolkata,P005,197846,197572,14-06-2023
W008,Bhubaneswar,P005,184157,183888,14-06-2023
W009,Patna,P005,186332,185810,14-06-2023
W007,Kolkata,P006,197402,196883,14-06-2023
W008,Bhubaneswar,P006,187919,187652,14-06-2023
W009,Patna,P006,193064,192814,14-06-2023
W007,Kolkata,P001,197247,197247,15-06-2023
W008,Bhubaneswar,P001,193481,193242,15-06-2023
W009,Patna,P001,180953,180693,15-06-2023
W007,Kolkata,P002,193675,193414,15-06-2023
W008,Bhubaneswar,P002,188920,188682,15-06-2023
W009,Patna,P002,190306,190015,15-06-2023
W007,Kolkata,P003,195711,195711,15-06-2023
W008,Bhubaneswar,P003,194722,194471,15-06-2023
W009,Patna,P003,185854,185612,15-06-2023
W007,Kolkata,P004,188317,188317,15-06-2023
W008,Bhubaneswar,P004,179929,179929,15-06-2023
W009,Patna,P004,184899,184899,15-06-2023
W007,Kolkata,P005,199064,198524,15-06-2023
W008,Bhubaneswar,P005,185379,184706,15-06-2023
W009,Patna,P005,187301,187037,15-06-2023
W007,Kolkata,P006,197904,197673,15-06-2023
W008,Bhubaneswar,P006,188672,188468,15-06-2023
W009,Patna,P006,193834,193622,15-06-2023
W007,Kolkata,P001,198363,198363,16-06-2023
W008,Bhubaneswar,P001,194357,194094,16-06-2023
W009,Patna,P001,181808,181573,16-06-2023
W007,Kolkata,P002,194687,194390,16-06-2023
W008,Bhubaneswar,P002,189954,189496,16-06-2023
W009,Patna,P002,191287,191287,16-06-2023
W007,Kolkata,P003,197328,196859,16-06-2023
W008,Bhubaneswar,P003,196088,195324,16-06-2023
W009,Patna,P003,187229,187229,16-06-2023
W007,Kolkata,P004,189444,188936,16-06-2023
W008,Bhubaneswar,P004,181055,180794,16-06-2023
W009,Patna,P004,186025,185795,16-06-2023
W007,Kolkata,P005,200081,200081,16-06-2023
W008,Bhubaneswar,P005,186262,185407,16-06-2023
W009,Patna,P005,188593,188593,16-06-2023
W007,Kolkata,P006,199254,199254,16-06-2023
W008,Bhubaneswar,P006,190048,189579,16-06-2023
W009,Patna,P006,195202,195202,16-06-2023
W007,Kolkata,P001,199861,199353,17-06-2023
W008,Bhubaneswar,P001,195592,195354,17-06-2023
W009,Patna,P001,183071,182789,17-06-2023
W007,Kolkata,P002,195779,195483,17-06-2023
W008,Bhubaneswar,P002,190884,190445,17-06-2023
W009,Patna,P002,192675,191889,17-06-2023
W007,Kolkata,P003,198012,197722,17-06-2023
W008,Bhubaneswar,P003,196477,195726,17-06-2023
W009,Patna,P003,188382,188382,17-06-2023
W007,Kolkata,P004,190388,190388,17-06-2023
W008,Bhubaneswar,P004,182245,182245,17-06-2023
W009,Patna,P004,187246,187246,17-06-2023
W007,Kolkata,P005,201129,200659,17-06-2023
W008,Bhubaneswar,P005,186455,186455,17-06-2023
W009,Patna,P005,189640,189640,17-06-2023
W007,Kolkata,P006,200501,200202,17-06-2023
W008,Bhubaneswar,P006,190826,190393,17-06-2023
W009,Patna,P006,196448,196448,17-06-2023
W007,Kolkata,P001,200581,200581,18-06-2023
W008,Bhubaneswar,P001,196582,196119,18-06-2023
W009,Patna,P001,184016,183756,18-06-2023
W007,Kolkata,P002,197082,196868,18-06-2023
W008,Bhubaneswar,P002,192044,191547,18-06-2023
W009,Patna,P002,193488,193016,18-06-2023
W007,Kolkata,P003,198731,198475,18-06-2023
W008,Bhubaneswar,P003,196735,196054,18-06-2023
W009,Patna,P003,189390,189129,18-06-2023
W007,Kolkata,P004,191835,191562,18-06-2023
W008,Bhubaneswar,P004,183692,183692,18-06-2023
W009,Patna,P004,188692,188224,18-06-2023
W007,Kolkata,P005,202155,201921,18-06-2023
W008,Bhubaneswar,P005,187950,187423,18-06-2023
W009,Patna,P005,191135,191135,18-06-2023
W007,Kolkata,P006,201759,201495,18-06-2023
W008,Bhubaneswar,P006,191950,191950,18-06-2023
W009,Patna,P006,198005,197476,18-06-2023
W007,Kolkata,P001,202025,201734,19-06-2023
W008,Bhubaneswar,P001,197563,197078,19-06-2023
W009,Patna,P001,185199,185199,19-06-2023
W007,Kolkata,P002,198251,197731,19-06-2023
W008,Bhubaneswar,P002,192930,192727,19-06-2023
W009,Patna,P002,194398,193804,19-06-2023
W007,Kolkata,P003,199941,199462,19-06-2023
W008,Bhubaneswar,P003,197519,196725,19-06-2023
W009,Patna,P003,190594,190594,19-06-2023
W007,Kolkata,P004,192773,192773,19-06-2023
W008,Bhubaneswar,P004,184903,184703,19-06-2023
W009,Patna,P004,189434,189193,19-06-2023
W007,Kolkata,P005,202969,202969,19-06-2023
W008,Bhubaneswar,P005,188471,188471,19-06-2023
W009,Patna,P005,192183,191424,19-06-2023
W007,Kolkata,P006,202561,202081,19-06-2023
W008,Bhubaneswar,P006,193015,192332,19-06-2023
W009,Patna,P006,198541,198285,19-06-2023
W007,Kolkata,P001,203243,203243,20-06-2023
W008,Bhubaneswar,P001,198586,198360,20-06-2023
W009,Patna,P001,186707,186207,20-06-2023
W007,Kolkata,P002,199094,199094,20-06-2023
W008,Bhubaneswar,P002,194089,194089,20-06-2023
W009,Patna,P002,195166,194174,20-06-2023
W007,Kolkata,P003,200864,200864,20-06-2023
W008,Bhubaneswar,P003,198127,197373,20-06-2023
W009,Patna,P003,191996,191445,20-06-2023
W007,Kolkata,P004,193950,193716,20-06-2023
W008,Bhubaneswar,P004,185880,185153,20-06-2023
W009,Patna,P004,190369,190126,20-06-2023
W007,Kolkata,P005,204573,204573,20-06-2023
W008,Bhubaneswar,P005,190075,189585,20-06-2023
W009,Patna,P005,193027,192792,20-06-2023
W007,Kolkata,P006,203304,203304,20-06-2023
W008,Bhubaneswar,P006,193554,192838,20-06-2023
W009,Patna,P006,199507,199002,20-06-2023
W007,Kolkata,P001,204272,204272,21-06-2023
W008,Bhubaneswar,P001,199389,198547,21-06-2023
W009,Patna,P001,187235,186700,21-06-2023
W007,Kolkata,P002,200645,200080,21-06-2023
W008,Bhubaneswar,P002,195640,195363,21-06-2023
W009,Patna,P002,195725,195525,21-06-2023
W007,Kolkata,P003,201947,201234,21-06-2023
W008,Bhubaneswar,P003,198455,198455,21-06-2023
W009,Patna,P003,192527,192527,21-06-2023
W007,Kolkata,P004,195279,194510,21-06-2023
W008,Bhubaneswar,P004,186716,186216,21-06-2023
W009,Patna,P004,191689,191412,21-06-2023
W007,Kolkata,P005,205917,205671,21-06-2023
W008,Bhubaneswar,P005,190929,190097,21-06-2023
W009,Patna,P005,194136,194136,21-06-2023
W007,Kolkata,P006,204390,204102,21-06-2023
W008,Bhubaneswar,P006,193923,193710,21-06-2023
W009,Patna,P006,200087,199791,21-06-2023
W007,Kolkata,P001,205791,205296,22-06-2023
W008,Bhubaneswar,P001,200065,199807,22-06-2023
W009,Patna,P001,188218,187985,22-06-2023
W007,Kolkata,P002,201112,200655,22-06-2023
W008,Bhubaneswar,P002,196395,195579,22-06-2023
W009,Patna,P002,196557,196557,22-06-2023
W007,Kolkata,P003,202756,202756,22-06-2023
W008,Bhubaneswar,P003,199977,199977,22-06-2023
W009,Patna,P003,194049,193768,22-06-2023
W007,Kolkata,P004,195932,195656,22-06-2023
W008,Bhubaneswar,P004,187638,187377,22-06-2023
W009,Patna,P004,192833,192833,22-06-2023
W007,Kolkata,P005,207110,206910,22-06-2023
W008,Bhubaneswar,P005,191536,190702,22-06-2023
W009,Patna,P005,195574,195326,22-06-2023
W007,Kolkata,P006,205231,204949,22-06-2023
W008,Bhubaneswar,P006,194839,194011,22-06-2023
W009,Patna,P006,200920,200920,22-06-2023
W007,Kolkata,P001,206833,206579,23-06-2023
W008,Bhubaneswar,P001,201344,201065,23-06-2023
W009,Patna,P001,189522,189308,23-06-2023
W007,Kolkata,P002,202044,201551,23-06-2023
W008,Bhubaneswar,P002,196968,196968,23-06-2023
W009,Patna,P002,197946,197518,23-06-2023
W007,Kolkata,P003,204358,204143,23-06-2023
W008,Bhubaneswar,P003,201579,201088,23-06-2023
W009,Patna,P003,195369,194350,23-06-2023
W007,Kolkata,P004,197006,197006,23-06-2023
W008,Bhubaneswar,P004,188727,188218,23-06-2023
W009,Patna,P004,194182,193965,23-06-2023
W007,Kolkata,P005,208331,208331,23-06-2023
W008,Bhubaneswar,P005,192123,191677,23-06-2023
W009,Patna,P005,196747,196051,23-06-2023
W007,Kolkata,P006,206006,205742,23-06-2023
W008,Bhubaneswar,P006,195067,194364,23-06-2023
W009,Patna,P006,201976,201725,23-06-2023
W007,Kolkata,P001,207651,207651,24-06-2023
W008,Bhubaneswar,P001,202137,202137,24-06-2023
W009,Patna,P001,190380,190380,24-06-2023
W007,Kolkata,P002,202915,202915,24-06-2023
W008,Bhubaneswar,P002,198331,198036,24-06-2023
W009,Patna,P002,198881,198325,24-06-2023
W007,Kolkata,P003,205373,204438,24-06-2023
W008,Bhubaneswar,P003,202318,202067,24-06-2023
W009,Patna,P003,195579,195052,24-06-2023
W007,Kolkata,P004,198121,197895,24-06-2023
W008,Bhubaneswar,P004,189332,189065,24-06-2023
W009,Patna,P004,195079,194587,24-06-2023
W007,Kolkata,P005,209777,209537,24-06-2023
W008,Bhubaneswar,P005,193123,193123,24-06-2023
W009,Patna,P005,197497,197497,24-06-2023
W007,Kolkata,P006,206884,206884,24-06-2023
W008,Bhubaneswar,P006,195506,195007,24-06-2023
W009,Patna,P006,202867,202652,24-06-2023
W007,Kolkata,P001,208682,208476,25-06-2023
W008,Bhubaneswar,P001,203168,203168,25-06-2023
W009,Patna,P001,191411,191196,25-06-2023
W007,Kolkata,P002,204274,204274,25-06-2023
W008,Bhubaneswar,P002,199395,198680,25-06-2023
W009,Patna,P002,199684,199684,25-06-2023
W007,Kolkata,P003,205581,205281,25-06-2023
W008,Bhubaneswar,P003,203209,202954,25-06-2023
W009,Patna,P003,196194,195398,25-06-2023
W007,Kolkata,P004,199265,198726,25-06-2023
W008,Bhubaneswar,P004,190435,190435,25-06-2023
W009,Patna,P004,195957,195957,25-06-2023
W007,Kolkata,P005,211006,210409,25-06-2023
W008,Bhubaneswar,P005,194592,194592,25-06-2023
W009,Patna,P005,198965,198689,25-06-2023
W007,Kolkata,P006,208332,207820,25-06-2023
W008,Bhubaneswar,P006,196455,196455,25-06-2023
W009,Patna,P006,204100,203888,25-06-2023
W007,Kolkata,P001,209673,209233,26-06-2023
W008,Bhubaneswar,P001,204365,203835,26-06-2023
W009,Patna,P001,192392,191713,26-06-2023
W007,Kolkata,P002,205703,205703,26-06-2023
W008,Bhubaneswar,P002,200109,200109,26-06-2023
W009,Patna,P002,201112,200298,26-06-2023
W007,Kolkata,P003,206650,206388,26-06-2023
W008,Bhubaneswar,P003,204323,204089,26-06-2023
W009,Patna,P003,196766,196260,26-06-2023
W007,Kolkata,P004,200389,199978,26-06-2023
W008,Bhubaneswar,P004,192097,192097,26-06-2023
W009,Patna,P004,197619,197619,26-06-2023
W007,Kolkata,P005,211639,211639,26-06-2023
W008,Bhubaneswar,P005,195822,195822,26-06-2023
W009,Patna,P005,199919,199919,26-06-2023
W007,Kolkata,P006,209057,208801,26-06-2023
W008,Bhubaneswar,P006,197692,196907,26-06-2023
W009,Patna,P006,205124,204627,26-06-2023
W007,Kolkata,P001,210486,210267,27-06-2023
W008,Bhubaneswar,P001,205088,204835,27-06-2023
W009,Patna,P001,192966,192966,27-06-2023
W007,Kolkata,P002,207044,206620,27-06-2023
W008,Bhubaneswar,P002,201450,200936,27-06-2023
W009,Patna,P002,201638,201386,27-06-2023
W007,Kolkata,P003,207695,207478,27-06-2023
W008,Bhubaneswar,P003,205396,204937,27-06-2023
W009,Patna,P003,197566,197111,27-06-2023
W007,Kolkata,P004,200994,200994,27-06-2023
W008,Bhubaneswar,P004,193113,193113,27-06-2023
W009,Patna,P004,198634,198365,27-06-2023
W007,Kolkata,P005,213227,212758,27-06-2023
W008,Bhubaneswar,P005,197409,197409,27-06-2023
W009,Patna,P005,201506,201506,27-06-2023
W007,Kolkata,P006,210350,210350,27-06-2023
W008,Bhubaneswar,P006,198456,198456,27-06-2023
W009,Patna,P006,206175,206175,27-06-2023
W007,Kolkata,P001,211408,211189,28-06-2023
W008,Bhubaneswar,P001,205976,205710,28-06-2023
W009,Patna,P001,194107,194107,28-06-2023
W007,Kolkata,P002,207806,207540,28-06-2023
W008,Bhubaneswar,P002,202121,201331,28-06-2023
W009,Patna,P002,202571,201980,28-06-2023
W007,Kolkata,P003,209072,208328,28 06 2023
W008,Bhubaneswar,P003,206531,205775,28-06-2023
W009,Patna,P003,198705,198455,28-06-2023
W007,Kolkata,P004,202304,202304,28-06-2023
W008,Bhubaneswar,P004,194423,194423,28-06-2023
W009,Patna,P004,199674,199674,28-06-2023
W007,Kolkata,P005,214091,213858,28-06-2023
W008,Bhubaneswar,P005,198742,198254,28-06-2023
W009,Patna,P005,202839,202142,28-06-2023
W007,Kolkata,P006,211687,211687,28 06 2023
W008,Bhubaneswar,P006,199793,199022,28-06-2023
W009,Patna,P006,207511,207252,28-06-2023
W007,Kolkata,P001,212342,212102,29-06-2023
W008,Bhubaneswar,P001,206862,206658,29-06-2023
W009,Patna,P001,195259,194962,29-06-2023
W007,Kolkata,P002,208676,208469,29-06-2023
W008,Bhubaneswar,P002,202467,202241,29-06-2023
W009,Patna,P002,203116,203116,29-06-2023
W007,Kolkata,P003,209396,209136,29-06-2023
W008,Bhubaneswar,P003,206843,206561,29-06-2023
W009,Patna,P003,199522,199232,29-06-2023
W007,Kolkata,P004,203962,203255,29-06-2023
W008,Bhubaneswar,P004,196080,195601,29-06-2023
W009,Patna,P004,201331,201083,29-06-2023
W007,Kolkata,P005,215124,214873,29-06-2023
W008,Bhubaneswar,P005,199520,199235,29-06-2023
W009,Patna,P005,203408,202970,29-06-2023
W007,Kolkata,P006,213182,213182,29-06-2023
W008,Bhubaneswar,P006,200516,200516,29-06-2023
W009,Patna,P006,208746,207775,29-06-2023
W007,Kolkata,P001,213654,213654,30-06-2023
W008,Bhubaneswar,P001,208210,207745,30-06-2023
W009,Patna,P001,196514,196093,30-06-2023
W007,Kolkata,P002,209897,209680,30 06 2023
W008,Bhubaneswar,P002,203669,203409,30-06-2023
W009,Patna,P002,204544,204266,30-06-2023
W007,Kolkata,P003,210696,210433,30-06-2023
W008,Bhubaneswar,P003,208120,207317,30-06-2023
W009,Patna,P003,200791,200238,30-06-2023
W007,Kolkata,P004,204619,204619,30-06-2023
W008,Bhubaneswar,P004,196965,196965,30-06-2023
W009,Patna,P004,202447,202193,30-06-2023
W007,Kolkata,P005,216163,216163,30-06-2023
W008,Bhubaneswar,P005,200525,200055,30-06-2023
W009,Patna,P005,204259,204259,30-06-2023
W007,Kolkata,P006,214847,214394,30-06-2023
W008,Bhubaneswar,P006,202180,201915,30-06-2023
W009,Patna,P006,209439,209227,30-06-2023
W010,Bhopal,P001,68261,67160,01-04-2023
W011,Raipur,P001,114569,114300,01-04-2023
W012,Ranchi,P001,80723,79751,01-04-2023
W010,Bhopal,P002,63851,62638,01-04-2023
W011,Raipur,P002,111359,111088,01-04-2023
W012,Ranchi,P002,85988,84568,01-04-2023
W010,Bhopal,P003,69866,68937,01-04-2023
W011,Raipur,P003,114326,114326,01-04-2023
W012,Ranchi,P003,84430,83746,01-04-2023
W010,Bhopal,P004,66109,65385,01-04-2023
W011,Raipur,P004,110770,110770,01-04-2023
W012,Ranchi,P004,82868,81511,01-04-2023
W010,Bhopal,P005,74390,73119,01-04-2023
W011,Raipur,P005,114776,114776,01-04-2023
W012,Ranchi,P005,84854,84298,01-04-2023
W010,Bhopal,P006,63399,62120,01-04-2023
W011,Raipur,P006,108193,108193,01-04-2023
W012,Ranchi,P006,81065,80279,01-04-2023
W010,Bhopal,P001,68294,66874,02-04-2023
W011,Raipur,P001,115434,115434,02-04-2023
W012,Ranchi,P001,80885,78951,02-04-2023
W010,Bhopal,P002,63729,62453,02-04-2023
W011,Raipur,P002,112178,112178,02-04-2023
W012,Ranchi,P002,85658,84871,02-04-2023
W010,Bhopal,P003,70252,68184,02-04-2023
W011,Raipur,P003,115641,115076,02-04-2023
W012,Ranchi,P003,85061,84077,02-04-2023
W010,Bhopal,P004,66672,65815,02-04-2023
W011,Raipur,P004,112057,112057,02-04-2023
W012,Ranchi,P004,82798,81721,02-04-2023
W010,Bhopal,P005,74513,72969,02-04-2023
W011,Raipur,P005,116170,116170,02-04-2023
W012,Ranchi,P005,85692,84256,02-04-2023
W010,Bhopal,P006,63382,62161,02-04-2023
W011,Raipur,P006,109455,109455,02-04-2023
W012,Ranchi,P006,81541,80422,02-04-2023
W010,Bhopal,P001,68144,66763,03-04-2023
W011,Raipur,P001,116703,116474,03-04-2023
W012,Ranchi,P001,80220,79761,03-04-2023
W010,Bhopal,P002,63855,61196,03-04-2023
W011,Raipur,P002,113580,112819,03-04-2023
W012,Ranchi,P002,86273,85640,03-04-2023
W010,Bhopal,P003,69834,68798,03-04-2023
W011,Raipur,P003,116726,116477,03-04-2023
W012,Ranchi,P003,85726,85204,03-04-2023
W010,Bhopal,P004,67359,66002,03-04-2023
W011,Raipur,P004,113601,113601,03-04-2023
W012,Ranchi,P004,83265,82554,03-04-2023
W010,Bhopal,P005,74247,73530,03-04-2023
W011,Raipur,P005,117448,117149,03-04-2023
W012,Ranchi,P005,85534,84518,03-04-2023
W010,Bhopal,P006,63634,63379,03-04-2023
W011,Raipur,P006,110927,110927,03-04-2023
W012,Ranchi,P006,81894,80769,03-04-2023
W010,Bhopal,P001,68191,67126,04-04-2023
W011,Raipur,P001,117902,117902,04-04-2023
W012,Ranchi,P001,81189,80657,04-04-2023
W010,Bhopal,P002,62210,60851,04-04-2023
W011,Raipur,P002,113832,113832,04-04-2023
W012,Ranchi,P002,86653,85648,04-04-2023
W010,Bhopal,P003,70159,69185,04-04-2023
W011,Raipur,P003,117838,117838,04-04-2023
W012,Ranchi,P003,86564,85198,04-04-2023
W010,Bhopal,P004,67252,66450,04-04-2023
W011,Raipur,P004,114850,114850,04-04-2023
W012,Ranchi,P004,83803,81833,04-04-2023
W010,Bhopal,P005,75105,74097,04-04-2023
W011,Raipur,P005,118724,118724,04-04-2023
W012,Ranchi,P005,86093,85605,04-04-2023
W010,Bhopal,P006,64808,63850,04-04-2023
W011,Raipur,P006,112356,112356,04-04-2023
W012,Ranchi,P006,82197,81154,04-04-2023
W010,Bhopal,P001,68312,67320,05-04-2023
W011,Raipur,P001,119088,118865,05-04-2023
