Order_ID,Product_ID,Customer_ID,Quantity_Ordered,Order_Date,Warehouse_ID,Total_Cost,Total_COGs
O135278,P004,C0460,232,10-05-2024,W010,348000,278400
O135279,P005,C0664,232,10-05-2024,W006,290000,223300
O135280,P003,C1527,255,10-05-2024,W010,127500,76500
O135281,P001,C1536,283,10-05-2024,W010,141500,107540
O135282,P002,C0974,299,10-05-2024,W005,149500,104650
O135283,P005,C0926,243,10-05-2024,W006,303750,233887.5
O135284,P004,C1732,227,10-05-2024,W003,340500,272400
O135285,P001,C1508,217,10-05-2024,W015,108500,82460
O135286,P004,C0091,228,10-05-2024,W006,342000,273600
O135287,P006,C0896,220,10-05-2024,W002,275000,209000
O135288,P005,C1295,258,10-05-2024,W013,322500,248325
O135289,P004,C1740,203,10-05-2024,W004,304500,243600
O135290,P001,C1880,269,10-05-2024,W015,134500,102220
O135291,P004,C0155,210,10-05-2024,W004,315000,252000
O135292,P006,C1422,243,10-05-2024,W015,303750,230850
O135293,P006,C1990,294,10-05-2024,W011,367500,279300
O135294,P001,C1740,276,10-05-2024,W004,138000,104880
O135295,P005,C1157,271,10-05-2024,W012,338750,260837.5
O135296,P003,C0251,267,10-05-2024,W005,133500,80100
O135297,P004,C1449,300,10-05-2024,W015,450000,360000
O135298,P002,C0354,224,10-05-2024,W014,112000,78400
O135299,P006,C1197,296,10-05-2024,W012,370000,281200
O135300,P001,C1013,276,10-05-2024,W013,138000,104880
O135301,P005,C0601,280,10-05-2024,W015,350000,269500
O135302,P005,C1617,259,10-05-2024,W015,323750,249287.5
O135303,P004,C1118,206,10-05-2024,W004,309000,247200
O135304,P005,C0630,218,10-05-2024,W003,272500,209825
O135305,P003,C0727,218,10-05-2024,W010,109000,65400
O135306,P003,C0908,250,10-05-2024,W010,125000,75000
O135307,P002,C1511,294,10-05-2024,W004,147000,102900
O135308,P004,C0968,228,10-05-2024,W010,342000,273600
O135309,P003,C0468,272,10-05-2024,W008,136000,81600
O135310,P004,C0346,235,10-05-2024,W002,352500,282000
O135311,P002,C0938,234,10-05-2024,W010,117000,81900
O135312,P001,C0938,220,10-05-2024,W010,110000,83600
O135313,P003,C1999,217,10-05-2024,W003,108500,65100
O135314,P002,C1265,223,10-05-2024,W015,111500,78050
O135315,P005,C1003,295,10-05-2024,W015,368750,283937.5
O135316,P006,C0599,225,10-05-2024,W015,281250,213750
O135317,P003,C1390,212,10-05-2024,W001,106000,63600
O135318,P006,C0232,279,10-05-2024,W002,348750,265050
O135319,P006,C1155,249,10-05-2024,W014,311250,236550
O135320,P003,C1206,285,10-05-2024,W002,142500,85500
O135321,P003,C1093,225,10-05-2024,W004,112500,67500
O135322,P003,C0226,252,10-05-2024,W004,126000,75600
O135323,P006,C1747,211,10-05-2024,W002,263750,200450
O135324,P001,C1781,269,10-05-2024,W010,134500,102220
O135325,P002,C1740,240,10-05-2024,W004,120000,84000
O135326,P004,C1021,240,10-05-2024,W005,360000,288000
O135327,P002,C0986,241,10-05-2024,W006,120500,84350
O135328,P003,C0661,294,10-05-2024,W003,147000,88200
O135329,P004,C0480,286,10-05-2024,W012,429000,343200
O135330,P002,C1136,290,10-05-2024,W003,145000,101500
O135331,P004,C1370,259,10-05-2024,W015,388500,310800
O135332,P003,C1001,215,10-05-2024,W008,107500,64500
O135333,P006,C1468,233,10-05-2024,W004,291250,221350
O135334,P005,C1909,220,10-05-2024,W004,275000,211750
O135335,P004,C0512,273,10-05-2024,W003,409500,327600
O135336,P005,C1513,276,10-05-2024,W003,345000,265650
O135337,P003,C1380,218,10-05-2024,W015,109000,65400
O135338,P006,C1725,267,10-05-2024,W005,333750,253650
O135339,P001,C0586,230,10-05-2024,W012,115000,87400
O135340,P002,C0103,247,10-05-2024,W006,123500,86450
O135341,P006,C0077,229,10-05-2024,W004,286250,217550
O135342,P005,C1486,223,10-05-2024,W010,278750,214637.5
O135343,P006,C0086,224,10-05-2024,W014,280000,212800
O135344,P002,C1992,240,10-05-2024,W013,120000,84000
O135345,P004,C1126,244,10-05-2024,W002,366000,292800
O135346,P005,C1441,206,10-05-2024,W011,257500,198275
O135347,P001,C0404,202,10-05-2024,W005,101000,76760
O135348,P006,C0501,252,10-05-2024,W002,315000,239400
O135349,P003,C0240,263,10-05-2024,W003,131500,78900
O135350,P002,C1583,231,10-05-2024,W004,115500,80850
O135351,P001,C0780,265,10-05-2024,W005,132500,100700
O135352,P004,C1014,200,10-05-2024,W004,300000,240000
O135353,P005,C1453,218,10-05-2024,W014,272500,209825
O135354,P004,C0671,252,10-05-2024,W007,378000,302400
O135355,P005,C1562,246,10-05-2024,W012,307500,236775
O135356,P005,C1835,292,10-05-2024,W004,365000,281050
O135357,P002,C0533,226,10-05-2024,W006,113000,79100
O135358,P004,C0154,227,10-05-2024,W010,340500,272400
O135359,P001,C0093,233,10-05-2024,W010,116500,88540
O135360,P001,C0194,276,10-05-2024,W015,138000,104880
O135361,P006,C1059,266,10-05-2024,W015,332500,252700
O135362,P005,C1917,246,10-05-2024,W013,307500,236775
O135363,P001,C0279,218,10-05-2024,W004,109000,82840
O135364,P004,C0746,211,10-05-2024,W015,316500,253200
O135365,P004,C0402,260,10-05-2024,W006,390000,312000
O135366,P002,C1013,201,10-05-2024,W013,100500,70350
O135367,P005,C1722,274,10-05-2024,W014,342500,263725
O135368,P006,C0177,211,10-05-2024,W012,263750,200450
O135369,P006,C0944,259,10-05-2024,W005,323750,246050
O135370,P005,C0681,245,10-05-2024,W010,306250,235812.5
O135371,P001,C0034,299,10-05-2024,W012,149500,113620
O135372,P006,C0139,290,10-05-2024,W003,362500,275500
O135373,P004,C0956,201,10-05-2024,W001,301500,241200
O135374,P001,C1684,296,10-05-2024,W002,148000,112480
O135375,P006,C0446,203,10-05-2024,W013,253750,192850
O135376,P004,C1967,205,10-05-2024,W005,307500,246000
O135377,P005,C0517,275,10-05-2024,W014,343750,264687.5
O135378,P004,C1943,229,10-05-2024,W015,343500,274800
O135379,P001,C1586,272,10-05-2024,W013,136000,103360
O135380,P003,C0901,286,10-05-2024,W003,143000,85800
O135381,P005,C0155,280,10-05-2024,W004,350000,269500
O135382,P003,C0600,265,10-05-2024,W003,132500,79500
O135383,P004,C1434,238,10-05-2024,W004,357000,285600
O135384,P001,C0038,273,10-05-2024,W002,136500,103740
O135385,P002,C0589,214,10-05-2024,W005,107000,74900
O135386,P006,C1243,252,10-05-2024,W003,315000,239400
O135387,P004,C0178,260,10-05-2024,W004,390000,312000
O135388,P001,C0058,290,10-05-2024,W014,145000,110200
O135389,P003,C1797,256,10-05-2024,W002,128000,76800
O135390,P006,C0461,244,10-05-2024,W012,305000,231800
O135391,P004,C0910,200,10-05-2024,W008,300000,240000
O135392,P005,C0224,281,10-05-2024,W005,351250,270462.5
O135393,P005,C1444,222,10-05-2024,W010,277500,213675
O135394,P001,C0848,252,10-05-2024,W004,126000,95760
O135395,P006,C0071,241,10-05-2024,W012,301250,228950
O135396,P004,C1978,293,10-05-2024,W006,439500,351600
O135397,P003,C1485,221,10-05-2024,W010,110500,66300
O135398,P002,C0784,241,10-05-2024,W010,120500,84350
O135399,P002,C1136,251,10-05-2024,W003,125500,87850
O135400,P004,C0210,211,10-05-2024,W003,316500,253200
O135401,P006,C1195,223,10-05-2024,W003,278750,211850
O135402,P001,C0196,228,10-05-2024,W009,114000,86640
O135403,P006,C0977,235,10-05-2024,W012,293750,223250
O135404,P002,C0306,282,10-05-2024,W008,141000,98700
O135405,P003,C0939,231,10-05-2024,W012,115500,69300
O135406,P002,C0797,214,10-05-2024,W015,107000,74900
O135407,P004,C0246,255,10-05-2024,W005,382500,306000
O135408,P004,C1343,249,10-05-2024,W006,373500,298800
O135409,P001,C0693,242,11-05-2024,W012,121000,91960
O135410,P005,C1432,201,11-05-2024,W002,251250,193462.5
O135411,P004,C1286,261,11-05-2024,W005,391500,313200
O135412,P002,C0390,296,11-05-2024,W011,148000,103600
O135413,P006,C1129,299,11-05-2024,W015,373750,284050
O135414,P001,C1870,211,11-05-2024,W013,105500,80180
O135415,P001,C0276,259,11-05-2024,W002,129500,98420
O135416,P002,C0245,290,11-05-2024,W005,145000,101500
O135417,P001,C1710,203,11-05-2024,W015,101500,77140
O135418,P002,C1603,253,11-05-2024,W008,126500,88550
O135419,P003,C0443,220,11-05-2024,W012,110000,66000
O135420,P004,C0880,247,11-05-2024,W006,370500,296400
O135421,P002,C0611,206,11-05-2024,W012,103000,72100
O135422,P006,C0336,218,11-05-2024,W010,272500,207100
O135423,P002,C1052,261,11-05-2024,W008,130500,91350
O135424,P002,C0564,287,11-05-2024,W002,143500,100450
O135425,P003,C1906,246,11-05-2024,W015,123000,73800
O135426,P004,C1328,285,11-05-2024,W005,427500,342000
O135427,P002,C1770,254,11-05-2024,W013,127000,88900
O135428,P005,C0345,276,11-05-2024,W010,345000,265650
O135429,P003,C0299,222,11-05-2024,W015,111000,66600
O135430,P006,C0093,282,11-05-2024,W010,352500,267900
O135431,P001,C1970,213,11-05-2024,W010,106500,80940
O135432,P002,C1553,254,11-05-2024,W002,127000,88900
O135433,P004,C1346,298,11-05-2024,W005,447000,357600
O135434,P005,C0499,257,11-05-2024,W005,321250,247362.5
O135435,P003,C0908,281,11-05-2024,W010,140500,84300
O135436,P006,C1410,257,11-05-2024,W007,321250,244150
O135437,P003,C0722,300,11-05-2024,W002,150000,90000
O135438,P001,C1606,204,11-05-2024,W005,102000,77520
O135439,P001,C0569,227,11-05-2024,W004,113500,86260
O135440,P005,C1140,203,11-05-2024,W014,253750,195387.5
O135441,P006,C1976,220,11-05-2024,W002,275000,209000
O135442,P003,C0619,271,11-05-2024,W004,135500,81300
O135442,P003,C0619,271,11-05-2024,W004,135500,81300
O135443,P001,C0854,248,11-05-2024,W001,124000,94240
O135444,P002,C0200,240,11-05-2024,W014,120000,84000
O135445,P004,C0040,259,11-05-2024,W014,388500,310800
O135446,P002,C1043,267,11-05-2024,W005,133500,93450
O135447,P004,C0225,245,11-05-2024,W008,367500,294000
O135448,P003,C1699,298,11-05-2024,W012,149000,89400
O135449,P001,C0845,207,11-05-2024,W012,103500,78660
O135450,P004,C0732,227,11-05-2024,W008,340500,272400
O135451,P001,C0974,257,11-05-2024,W005,128500,97660
O135452,P003,C0305,289,11-05-2024,W015,144500,86700
O135453,P001,C1855,270,11-05-2024,W013,135000,102600
O135454,P005,C0889,275,11-05-2024,W010,343750,264687.5
O135455,P006,C1308,241,11-05-2024,W012,301250,228950
O135456,P004,C0370,212,11-05-2024,W010,318000,254400
O135457,P003,C1399,241,11-05-2024,W004,120500,72300
O135458,P003,C0976,250,11-05-2024,W004,125000,75000
O135459,P001,C0249,252,11-05-2024,W008,126000,95760
O135460,P005,C0572,285,11-05-2024,W002,356250,274312.5
O135461,P001,C1916,270,11-05-2024,W004,135000,102600
O135462,P001,C1864,294,11-05-2024,W010,147000,111720
O135463,P006,C1809,235,11-05-2024,W015,293750,223250
O135464,P003,C1589,248,11-05-2024,W004,124000,74400
O135465,P003,C1794,255,11-05-2024,W008,127500,76500
O135466,P002,C0104,291,11-05-2024,W001,145500,101850
O135467,P005,C1012,229,11-05-2024,W012,286250,220412.5
O135468,P004,C0808,236,11-05-2024,W002,354000,283200
O135469,P003,C1576,241,11-05-2024,W010,120500,72300
O135470,P006,C1345,218,11-05-2024,W002,272500,207100
O135471,P003,C0393,289,11-05-2024,W013,144500,86700
O135472,P002,C1734,239,11-05-2024,W015,119500,83650
O135473,P006,C0495,280,11-05-2024,W003,350000,266000
O135474,P004,C1089,245,11-05-2024,W002,367500,294000
O135475,P004,C1999,239,11-05-2024,W003,358500,286800
O135476,P004,C0711,256,11-05-2024,W010,384000,307200
O135477,P004,C0769,300,11-05-2024,W013,450000,360000
O135478,P006,C0599,234,11-05-2024,W015,292500,222300
O135479,P001,C0550,204,11-05-2024,W004,102000,77520
O135480,P005,C0223,218,11-05-2024,W015,272500,209825
O135481,P002,C1410,240,11-05-2024,W007,120000,84000
O135482,P005,C1186,262,11-05-2024,W010,327500,252175
O135483,P006,C0498,203,11-05-2024,W010,253750,192850
O135484,P003,C1152,229,11-05-2024,W004,114500,68700
O135485,P005,C0929,214,11-05-2024,W004,267500,205975
O135486,P006,C0763,263,11-05-2024,W006,328750,249850
O135487,P003,C0044,209,11-05-2024,W003,104500,62700
O135488,P002,C0536,226,11-05-2024,W014,113000,79100
O135489,P002,C0819,289,11-05-2024,W004,144500,101150
O135490,P003,C1666,201,11-05-2024,W003,100500,60300
O135491,P004,C1601,221,11-05-2024,W002,331500,265200
O135492,P002,C0827,231,11-05-2024,W010,115500,80850
O135493,P004,C1659,213,11-05-2024,W004,319500,255600
O135494,P004,C1154,219,11-05-2024,W003,328500,262800
O135495,P002,C1501,294,11-05-2024,W002,147000,102900
O135496,P004,C0812,295,11-05-2024,W005,442500,354000
O135497,P004,C0050,222,11-05-2024,W008,333000,266400
O135498,P003,C1641,216,11-05-2024,W004,108000,64800
O135499,P003,C0560,236,11-05-2024,W008,118000,70800
O135500,P006,C1339,215,11-05-2024,W003,268750,204250
O135501,P005,C1234,229,11-05-2024,W012,286250,220412.5
O135502,P004,C0168,226,11-05-2024,W004,339000,271200
O135503,P001,C1427,211,11-05-2024,W015,105500,80180
O135504,P003,C1152,266,11-05-2024,W004,133000,79800
O135505,P005,C0738,214,11-05-2024,W003,267500,205975
O135506,P002,C1991,248,11-05-2024,W013,124000,86800
O135507,P005,C1923,298,11-05-2024,W003,372500,286825
O135508,P005,C1539,200,11-05-2024,W002,250000,192500
O135509,P003,C0552,265,11-05-2024,W004,132500,79500
O135510,P003,C1254,300,11-05-2024,W002,150000,90000
O135511,P002,C1328,210,11-05-2024,W005,105000,73500
O135512,P006,C1887,295,11-05-2024,W004,368750,280250
O135513,P004,C0343,228,11-05-2024,W013,342000,273600
O135514,P002,C1807,203,11-05-2024,W014,101500,71050
O135515,P002,C0803,260,11-05-2024,W006,130000,91000
O135516,P006,C1096,233,11-05-2024,W007,291250,221350
O135517,P004,C0663,299,11-05-2024,W012,448500,358800
O135518,P006,C0159,234,11-05-2024,W002,292500,222300
O135519,P001,C0883,222,11-05-2024,W013,111000,84360
O135520,P003,C1070,298,11-05-2024,W015,149000,89400
O135521,P002,C0661,262,11-05-2024,W003,131000,91700
O135522,P005,C0130,296,11-05-2024,W004,370000,284900
O135523,P005,C0408,236,11-05-2024,W013,295000,227150
O135524,P002,C1843,200,11-05-2024,W011,100000,70000
O135525,P004,C0395,208,11-05-2024,W010,312000,249600
O135526,P002,C0447,273,11-05-2024,W013,136500,95550
O135527,P006,C1572,226,11-05-2024,W012,282500,214700
O135528,P006,C1616,267,11-05-2024,W010,333750,253650
O135529,P004,C0723,279,11-05-2024,W004,418500,334800
O135530,P001,C1451,295,11-05-2024,W004,147500,112100
O135531,P001,C0742,273,11-05-2024,W015,136500,103740
O135532,P006,C0659,228,11-05-2024,W005,285000,216600
O135533,P005,C0152,206,11-05-2024,W015,257500,198275
O135534,P006,C1518,298,11-05-2024,W004,372500,283100
O135535,P005,C1837,215,11-05-2024,W005,268750,206937.5
O135536,P004,C1078,208,11-05-2024,W010,312000,249600
O135537,P003,C0441,226,11-05-2024,W012,113000,67800
O135538,P003,C1474,275,11-05-2024,W002,137500,82500
O135539,P002,C1484,275,11-05-2024,W004,137500,96250
O135540,P002,C1280,201,11-05-2024,W015,100500,70350
O135541,P006,C1475,239,11-05-2024,W005,298750,227050
O135542,P003,C1972,236,11-05-2024,W004,118000,70800
O135543,P005,C1386,226,11-05-2024,W014,282500,217525
O135544,P002,C1207,238,11-05-2024,W005,119000,83300
O135545,P002,C1059,204,11-05-2024,W015,102000,71400
O135546,P001,C1114,292,11-05-2024,W008,146000,110960
O135547,P005,C0594,275,11-05-2024,W015,343750,264687.5
O135548,P002,C1940,212,11-05-2024,W004,106000,74200
O135549,P002,C0406,253,11-05-2024,W006,126500,88550
O135550,P003,C1558,242,11-05-2024,W005,121000,72600
O135551,P006,C0204,274,11-05-2024,W015,342500,260300
O135552,P005,C0916,251,11-05-2024,W014,313750,241587.5
O135553,P001,C0304,284,11-05-2024,W005,142000,107920
O135554,P005,C0195,260,11-05-2024,W012,325000,250250
O135555,P003,C0884,223,11-05-2024,W013,111500,66900
O135556,P005,C0957,258,11-05-2024,W012,322500,248325
O135557,P006,C1334,214,11-05-2024,W010,267500,203300
O135558,P002,C1223,202,11-05-2024,W015,101000,70700
O135559,P001,C0028,265,11-05-2024,W004,132500,100700
O135560,P006,C1384,257,11-05-2024,W012,321250,244150
O135561,P006,C0452,215,11-05-2024,W010,268750,204250
O135562,P002,C0181,296,11-05-2024,W006,148000,103600
O135563,P005,C0691,227,11-05-2024,W002,283750,218487.5
O135564,P004,C0423,276,11-05-2024,W006,414000,331200
O135565,P001,C1093,266,11-05-2024,W004,133000,101080
O135566,P004,C0677,237,11-05-2024,W012,355500,284400
O135567,P004,C0918,290,11-05-2024,W009,435000,348000
O135568,P003,C1316,234,11-05-2024,W002,117000,70200
O135569,P001,C0203,236,11-05-2024,W005,118000,89680
O135570,P006,C1218,299,11-05-2024,W006,373750,284050
O135571,P002,C0331,293,11-05-2024,W011,146500,102550
O135572,P003,C1652,262,11-05-2024,W012,131000,78600
O135573,P005,C0930,239,11-05-2024,W014,298750,230037.5
O135574,P005,C0510,261,11-05-2024,W004,326250,251212.5
O135575,P001,C1770,276,11-05-2024,W013,138000,104880
O135576,P003,C0778,258,11-05-2024,W003,129000,77400
O135577,P003,C1240,286,11-05-2024,W013,143000,85800
O135578,P004,C0006,216,11-05-2024,W001,324000,259200
O135579,P004,C1402,251,11-05-2024,W010,376500,301200
O135580,P006,C1933,244,11-05-2024,W004,305000,231800
O135581,P001,C0580,288,11-05-2024,W013,144000,109440
O135582,P002,C0169,244,11-05-2024,W004,122000,85400
O135583,P006,C0954,208,11-05-2024,W006,260000,197600
O135584,P001,C1361,245,11-05-2024,W015,122500,93100
O135585,P002,C0770,297,11-05-2024,W005,148500,103950
O135586,P001,C0697,223,11-05-2024,W007,111500,84740
O135587,P003,C1657,247,11-05-2024,W003,123500,74100
O135588,P005,C0889,213,11-05-2024,W010,266250,205012.5
O135589,P004,C0298,264,11-05-2024,W012,396000,316800
O135590,P003,C1855,298,11-05-2024,W013,149000,89400
O135591,P005,C1807,216,11-05-2024,W014,270000,207900
O135592,P006,C1239,219,11-05-2024,W015,273750,208050
O135593,P005,C0674,286,11-05-2024,W013,357500,275275
O135594,P003,C1524,297,11-05-2024,W002,148500,89100
O135595,P005,C1915,243,11-05-2024,W002,303750,233887.5
O135596,P004,C1557,293,11-05-2024,W012,439500,351600
O135597,P002,C1875,262,11-05-2024,W002,131000,91700
O135598,P003,C0190,257,11-05-2024,W013,128500,77100
O135599,P002,C0980,292,11-05-2024,W015,146000,102200
O135600,P001,C0146,233,11-05-2024,W004,116500,88540
O135601,P006,C1839,234,11-05-2024,W004,292500,222300
O135602,P005,C1984,275,11-05-2024,W004,343750,264687.5
O135603,P003,C1441,267,11-05-2024,W011,133500,80100
O135604,P004,C1856,224,11-05-2024,W012,336000,268800
O135605,P006,C1043,262,11-05-2024,W005,327500,248900
O135606,P002,C1258,265,11-05-2024,W013,132500,92750
O135607,P001,C0853,241,11-05-2024,W013,120500,91580
O135608,P004,C0970,293,11-05-2024,W010,439500,351600
O135609,P005,C0344,206,11-05-2024,W004,257500,198275
O135610,P004,C1966,289,11-05-2024,W015,433500,346800
O135611,P005,C0724,286,11-05-2024,W004,357500,275275
O135612,P004,C1350,202,11-05-2024,W010,303000,242400
O135613,P006,C0234,238,11-05-2024,W004,297500,226100
O135614,P001,C0423,258,11-05-2024,W006,129000,98040
O135615,P005,C0631,295,11-05-2024,W013,368750,283937.5
O135616,P001,C1913,224,11-05-2024,W015,112000,85120
O135617,P005,C1222,205,11-05-2024,W014,256250,197312.5
O135618,P005,C0404,255,11-05-2024,W005,318750,245437.5
O135619,P006,C0905,224,11-05-2024,W004,280000,212800
O135620,P003,C0851,268,11-05-2024,W008,134000,80400
O135621,P003,C0444,276,11-05-2024,W003,138000,82800
O135622,P006,C0563,264,11-05-2024,W012,330000,250800
O135623,P005,C1872,205,11-05-2024,W006,256250,197312.5
O135624,P001,C1441,233,11-05-2024,W011,116500,88540
O135625,P004,C0581,202,11-05-2024,W004,303000,242400
O135626,P003,C1380,275,11-05-2024,W015,137500,82500
O135627,P001,C1041,223,11-05-2024,W003,111500,84740
O135628,P003,C0885,284,11-05-2024,W013,142000,85200
O135629,P001,C1713,291,11-05-2024,W004,145500,110580
O135630,P003,C0656,285,11-05-2024,W004,142500,85500
O135631,P003,C0267,214,11-05-2024,W012,107000,64200
O135632,P002,C0480,240,11-05-2024,W012,120000,84000
O135633,P003,C1010,201,11-05-2024,W012,100500,60300
O135634,P001,C1564,235,11-05-2024,W014,117500,89300
O135635,P006,C1068,261,11-05-2024,W010,326250,247950
O135636,P003,C0926,278,11-05-2024,W006,139000,83400
